Target	Effector	Median_FCC	MAD
RPE	Sink_PYR	0.012096	0.012047279000000001
RPE	Sink_P3G	-0.15558	0.08767899999999999
RPE	Sink_O2G	0.00050886	0.0005088041149999999
RPE	Sink_G6P	-0.040401	0.0305314
RPE	Sink_GLX	4.3138e-23	1.6059004313800001e-16
RPE	Sink_H2O2	0.0	1.8187e-16
RPE	Sink_OAA	0.086996	0.042162000000000005
RPE	Sink_ACCOA	0.0038349	0.0086121
RPE	Supply_COA	0.0019932	0.0043388
RPE	Supply_P_i	0.52096	0.25164
RPE	Supply_FUM	-0.0057481	0.006080899999999999
PRK	RuBisC	-0.01055	0.056545
PRK	PGK	0.0016504	0.0021251000000000004
PRK	GAPD	0.0017196	0.00215042
PRK	TPI	0.0077658	0.014612199999999999
PRK	ALD	-0.0064096	0.00628167
PRK	TKT1	0.011439	0.01076429
PRK	TKT2	-0.00046986	0.010178139999999999
PRK	FBPase	0.01328	0.010780000000000001
PRK	FBA	0.01685	0.01670748
PRK	SBPase	0.045658	0.044854399999999996
PRK	RPI	0.0043879	0.011093
PRK	RPE	0.0044823	0.00533223
PRK	PRK	0.048031	0.049525000000000007
PRK	PGM	0.034091	0.032139100000000004
PRK	ENO	0.0045714	0.00482769
PRK	PYK	0.015835	0.008599000000000002
PRK	PDH	0.0024591	0.0060216
PRK	XFPK1	0.0031691	0.006753299999999999
PRK	XFPK2	0.00010921	0.00036713
PRK	PTA	0.00087318	0.00282922
PRK	ATPSyn	0.0088436	0.013459800000000001
PRK	NADPase	0.085963	0.102617
PRK	PNT	-0.00025019	0.00050478
PRK	PGI	-0.01214	0.0107819
PRK	ZWF	0.00052073	0.00036277999999999994
PRK	DEVB	0.00021456	0.00018817
PRK	GND	4.2115e-05	4.126411e-05
PRK	CS	0.00088905	0.00871775
PRK	ACO	0.010006	0.0082694
PRK	ICD	0.0024085	0.00227583
PRK	MDH	0.0052112	0.0036958
PRK	PPK	0.0032905	0.00301262
PRK	ME	0.0070133	0.006742700000000001
PRK	PGP	-1.1294e-19	1.3718294e-16
PRK	GLCO	-5.8411e-22	5.789658410999999e-17
PRK	RuBisO	0.048144	0.018816
PRK	FUMC	-0.0087231	0.0079809
PRK	TAL	0.0057422	0.0251502
PRK	Sink_R5P	-0.041581	0.024426
PRK	Sink_E4P	-0.01086	0.0058481
PRK	Sink_PYR	0.014029	0.0126681
PRK	Sink_P3G	-0.15388	0.08819000000000002
PRK	Sink_O2G	0.00059781	0.00059696328
PRK	Sink_G6P	-0.039	0.0302363
PRK	Sink_GLX	1.2846e-21	6.066128459999999e-17
PRK	Sink_H2O2	8.7053e-23	6.6337912947e-17
PRK	Sink_OAA	0.089698	0.042332
PRK	Sink_ACCOA	0.0047732	0.0091508
PRK	Supply_COA	0.0034649	0.0046044
PRK	Supply_P_i	0.52171	0.25246999999999997
PRK	Supply_FUM	-0.0064179	0.0063731000000000005
PGM	RuBisC	0.27745	0.24759499999999998
PGM	PGK	0.00032117	0.00553943
PGM	GAPD	0.00036103	0.00564707
PGM	TPI	-0.016408	0.037249000000000004
PGM	ALD	-0.0090533	0.0144637
PGM	TKT1	0.019371	0.029544
PGM	TKT2	0.022832	0.028617
PGM	FBPase	0.0047151	0.027433899999999997
PGM	FBA	1.5203e-05	0.039869797
PGM	SBPase	-0.0013859	0.1039459
PGM	RPI	0.031346	0.0354112
PGM	RPE	0.019646	0.01944955
PGM	PRK	0.2472	0.15630999999999998
PGM	PGM	0.020124	0.089584
PGM	ENO	0.0018087	0.0133557
PGM	PYK	0.047885	0.027697
PGM	PDH	0.020927	0.017806999999999996
PGM	XFPK1	-0.029053	0.0253574
PGM	XFPK2	-0.0016407	0.001358
PGM	PTA	-0.010383	0.01133805
PGM	ATPSyn	0.070649	0.056618
PGM	NADPase	0.027129	0.23766900000000002
PGM	PNT	-0.00014757	0.00148127
PGM	PGI	-0.030455	0.030371537
PGM	ZWF	1.075e-05	0.00071146
PGM	DEVB	2.8447e-06	0.00028714470000000005
PGM	GND	1.8432e-07	6.104268e-05
PGM	CS	0.0080043	0.0204197
PGM	ACO	0.0077443	0.0165417
PGM	ICD	0.0013157	0.0042752
PGM	MDH	0.014871	0.011655100000000002
PGM	PPK	0.0077868	0.007730217
PGM	ME	0.021397	0.020353
PGM	PGP	1.4543e-19	1.6991457e-16
PGM	GLCO	1.0423e-20	7.4323577e-17
PGM	RuBisO	-0.11168	0.05315
PGM	FUMC	-0.016921	0.021066799999999997
PGM	TAL	-0.046367	0.065363
PGM	Sink_R5P	-0.083473	0.07731510000000001
PGM	Sink_E4P	-0.012092	0.017244000000000002
PGM	Sink_PYR	0.013193	0.032665
PGM	Sink_P3G	-0.089445	0.238435
PGM	Sink_O2G	0.00018529	0.0011951099999999999
PGM	Sink_G6P	-0.11108	0.10124999999999999
PGM	Sink_GLX	-2.8563e-22	7.582971437000001e-17
PGM	Sink_H2O2	1.88e-22	8.3323812e-17
PGM	Sink_OAA	0.21772	0.13316999999999998
PGM	Sink_ACCOA	-0.0030842	0.0248858
PGM	Supply_COA	-0.0032448	0.015292200000000002
PGM	Supply_P_i	-0.21294	0.68976
PGM	Supply_FUM	-0.011467	0.0162045
ENO	RuBisC	0.27745	0.24759499999999998
ENO	PGK	0.00032117	0.00553943
ENO	GAPD	0.00036103	0.00564707
ENO	TPI	-0.016408	0.037249000000000004
ENO	ALD	-0.0090533	0.0144637
ENO	TKT1	0.019371	0.029544
ENO	TKT2	0.022832	0.028617
ENO	FBPase	0.0047151	0.027433899999999997
ENO	FBA	1.5203e-05	0.039869797
ENO	SBPase	-0.0013859	0.1039459
ENO	RPI	0.031346	0.0354112
ENO	RPE	0.019646	0.01944955
ENO	PRK	0.2472	0.15630999999999998
ENO	PGM	0.020124	0.089584
ENO	ENO	0.0018087	0.0133557
ENO	PYK	0.047885	0.027697
ENO	PDH	0.020927	0.017806999999999996
ENO	XFPK1	-0.029053	0.0253574
ENO	XFPK2	-0.0016407	0.001358
ENO	PTA	-0.010383	0.01133805
ENO	ATPSyn	0.070649	0.056618
ENO	NADPase	0.027129	0.23766900000000002
ENO	PNT	-0.00014757	0.00148127
ENO	PGI	-0.030455	0.030371537
ENO	ZWF	1.075e-05	0.00071146
ENO	DEVB	2.8447e-06	0.00028714470000000005
ENO	GND	1.8432e-07	6.104268e-05
ENO	CS	0.0080043	0.0204197
ENO	ACO	0.0077443	0.0165417
ENO	ICD	0.0013157	0.0042752
ENO	MDH	0.014871	0.011655100000000002
ENO	PPK	0.0077868	0.007730217
ENO	ME	0.021397	0.020353
ENO	PGP	-2.2494e-19	9.5808506e-16
ENO	GLCO	-6.9803e-20	3.8832980300000004e-16
ENO	RuBisO	-0.11168	0.05315
ENO	FUMC	-0.016921	0.021066799999999997
ENO	TAL	-0.046367	0.065363
ENO	Sink_R5P	-0.083473	0.07731510000000001
ENO	Sink_E4P	-0.012092	0.017244000000000002
ENO	Sink_PYR	0.013193	0.032665
ENO	Sink_P3G	-0.089445	0.238435
ENO	Sink_O2G	0.00018529	0.0011951099999999999
ENO	Sink_G6P	-0.11108	0.10124999999999999
ENO	Sink_GLX	-5.7851e-22	4.2508942149e-16
ENO	Sink_H2O2	-1.1695e-21	4.783288305e-16
ENO	Sink_OAA	0.21772	0.13316999999999998
ENO	Sink_ACCOA	-0.0030842	0.0248858
ENO	Supply_COA	-0.0032448	0.015292200000000002
ENO	Supply_P_i	-0.21294	0.68976
ENO	Supply_FUM	-0.011467	0.0162045
PYK	RuBisC	0.22724	0.49776
PYK	PGK	0.0081168	0.021345799999999998
PYK	GAPD	0.0086138	0.0216902
PYK	TPI	-0.024206	0.176396
PYK	ALD	-0.10831	0.10581170000000001
PYK	TKT1	0.15836	0.14644000000000001
PYK	TKT2	-0.011076	0.12102399999999999
PYK	FBPase	0.189	0.1860951
PYK	FBA	0.093621	0.19488899999999998
PYK	SBPase	0.31088	0.52225
PYK	RPI	-0.090709	0.131896
PYK	RPE	0.030297	0.066146
PYK	PRK	-0.1013	0.50065
PYK	PGM	-0.26036	0.35206
PYK	ENO	-0.032635	0.052626000000000006
PYK	PYK	0.58553	0.16226999999999997
PYK	PDH	0.0028554	0.12252539999999999
PYK	XFPK1	-0.20688	0.143485
PYK	XFPK2	-0.011833	0.007710999999999999
PYK	PTA	-0.086279	0.0768509
PYK	ATPSyn	0.73007	0.53041
PYK	NADPase	0.16049	0.98376
PYK	PNT	0.0041656	0.0106324
PYK	PGI	-0.040699	0.09485199999999999
PYK	ZWF	-0.00098619	0.0024717899999999998
PYK	DEVB	-0.00030095	0.001
PYK	GND	-4.0387e-05	0.00021649699999999998
PYK	CS	-0.13722	0.13287120000000002
PYK	ACO	0.027055	0.085385
PYK	ICD	0.0046595	0.0206575
PYK	MDH	-0.12538	0.07235
PYK	PPK	-0.055652	0.045938
PYK	ME	-0.27615	0.179809
PYK	PGP	-1.5175e-19	3.1207825e-16
PYK	GLCO	2.1746e-20	1.51171746e-16
PYK	RuBisO	-0.3624	0.26009
PYK	FUMC	-0.0052862	0.12379620000000001
PYK	TAL	0.10439	0.29514
PYK	Sink_R5P	-0.073167	0.25976699999999997
PYK	Sink_E4P	0.00060358	0.06128342
PYK	Sink_PYR	0.26119	0.26639349999999995
PYK	Sink_P3G	0.33505	0.9194499999999999
PYK	Sink_O2G	0.00053641	0.00563211
PYK	Sink_G6P	-0.15393	0.29065
PYK	Sink_GLX	5.7421e-22	1.4758057421e-16
PYK	Sink_H2O2	4.5926e-22	1.6063954074e-16
PYK	Sink_OAA	-0.67827	0.49637000000000003
PYK	Sink_ACCOA	0.18488	0.169183
PYK	Supply_COA	-0.00011813	0.09523787
PYK	Supply_P_i	-2.0123	2.8166999999999995
PYK	Supply_FUM	-0.0023209	0.0946861
PDH	RuBisC	0.15588	0.19602399999999998
PDH	PGK	0.0024362	0.0078483
PDH	GAPD	0.0025984	0.0079627
PDH	TPI	-0.031826	0.069274
PDH	ALD	-0.014395	0.028231
PDH	TKT1	0.037201	0.048185
PDH	TKT2	0.020391	0.046189999999999995
PDH	FBPase	0.010272	0.054780999999999996
PDH	FBA	-0.0014942	0.0745672
PDH	SBPase	-0.0058946	0.1998254
PDH	RPI	0.012131	0.047337000000000004
PDH	RPE	0.017403	0.026926000000000002
PDH	PRK	0.1774	0.19573000000000002
PDH	PGM	-0.020445	0.118408
PDH	ENO	-0.0018207	0.017727700000000002
PDH	PYK	0.10314	0.07157000000000001
PDH	PDH	0.32041	0.13634999999999997
PDH	XFPK1	-0.14116	0.0965
PDH	XFPK2	-0.0076314	0.0050731000000000005
PDH	PTA	-0.055483	0.051227999999999996
PDH	ATPSyn	0.2472	0.18306999999999998
PDH	NADPase	-0.27313	0.45188000000000006
PDH	PNT	0.007339	0.00769362
PDH	PGI	-0.011576	0.037616
PDH	ZWF	-0.00012901	0.00087073
PDH	DEVB	-3.6203e-05	0.000352927
PDH	GND	-3.7063e-06	7.60383e-05
PDH	CS	0.023593	0.077217
PDH	ACO	0.023014	0.03897
PDH	ICD	0.0041078	0.0095455
PDH	MDH	0.024424	0.0228247
PDH	PPK	0.00047347	0.00976877
PDH	ME	0.091106	0.07365200000000001
PDH	PGP	-3.8643e-20	1.17311357e-16
PDH	GLCO	9.1458e-21	5.4701854199999996e-17
PDH	RuBisO	-0.059392	0.09228800000000001
PDH	FUMC	0.076608	0.073232
PDH	TAL	-0.035069	0.10817
PDH	Sink_R5P	-0.039074	0.10142799999999999
PDH	Sink_E4P	-0.0054693	0.0235393
PDH	Sink_PYR	-0.31392	0.20434999999999998
PDH	Sink_P3G	-0.042711	0.339769
PDH	Sink_O2G	0.00065491	0.00262889
PDH	Sink_G6P	-0.048209	0.11760100000000001
PDH	Sink_GLX	2.4398e-22	5.274624398e-17
PDH	Sink_H2O2	0.0	5.8209e-17
PDH	Sink_OAA	-0.16712	0.19887
PDH	Sink_ACCOA	0.20555	0.15110999999999997
PDH	Supply_COA	0.073942	0.092188
PDH	Supply_P_i	-0.13996	1.0099399999999998
PDH	Supply_FUM	0.054601	0.0562603
XFPK1	RuBisC	-0.18685	0.30551
XFPK1	PGK	-0.0010292	0.012339800000000001
XFPK1	GAPD	-0.0011286	0.0125154
XFPK1	TPI	0.16393	0.16945000000000002
XFPK1	ALD	-0.0018217	0.045918299999999995
XFPK1	TKT1	-0.019466	0.098334
XFPK1	TKT2	-0.11613	0.11158069999999999
XFPK1	FBPase	0.075163	0.08611700000000001
XFPK1	FBA	0.14003	0.160378
XFPK1	SBPase	0.39202	0.426199
XFPK1	RPI	-0.061681	0.08555
XFPK1	RPE	-0.011673	0.058343000000000006
XFPK1	PRK	-0.32928	0.368217
XFPK1	PGM	0.090869	0.18561100000000003
XFPK1	ENO	0.01093	0.027705
XFPK1	PYK	-0.053504	0.069681
XFPK1	PDH	-0.12099	0.097348
XFPK1	XFPK1	0.53464	0.24301
XFPK1	XFPK2	-0.024588	0.012835
XFPK1	PTA	0.20812	0.192121
XFPK1	ATPSyn	-0.51774	0.38563
XFPK1	NADPase	0.047192	0.549822
XFPK1	PNT	-0.0022127	0.004147
XFPK1	PGI	-0.030194	0.069305
XFPK1	ZWF	0.00018895	0.00162715
XFPK1	DEVB	5.4344e-05	0.000653684
XFPK1	GND	5.5038e-06	0.00013978620000000002
XFPK1	CS	-0.0075982	0.0878472
XFPK1	ACO	0.048857	0.049577859999999994
XFPK1	ICD	0.010697	0.0119929
XFPK1	MDH	-0.012128	0.021467
XFPK1	PPK	-0.00073689	0.014528890000000001
XFPK1	ME	-0.038884	0.04739499999999999
XFPK1	PGP	2.1272e-19	2.7270728e-16
XFPK1	GLCO	0.0	1.2047e-16
XFPK1	RuBisO	0.031731	0.137449
XFPK1	FUMC	-0.024903	0.053459000000000007
XFPK1	TAL	0.25602	0.24472100000000002
XFPK1	Sink_R5P	-0.096005	0.190085
XFPK1	Sink_E4P	-0.02304	0.043332999999999997
XFPK1	Sink_PYR	0.099785	0.106975
XFPK1	Sink_P3G	-0.25835	0.5990500000000001
XFPK1	Sink_O2G	0.0022813	0.0031716
XFPK1	Sink_G6P	-0.1125	0.21986
XFPK1	Sink_GLX	-3.6873e-22	1.1973036873e-16
XFPK1	Sink_H2O2	0.0	1.3109e-16
XFPK1	Sink_OAA	0.035731	0.274031
XFPK1	Sink_ACCOA	0.066481	0.150457
XFPK1	Supply_COA	0.098322	0.120309
XFPK1	Supply_P_i	0.75911	1.7047900000000002
XFPK1	Supply_FUM	-0.015875	0.040595
XFPK2	RuBisC	-0.021443	0.508877
XFPK2	PGK	-0.0086971	0.019570900000000002
XFPK2	GAPD	-0.0091147	0.0198347
XFPK2	TPI	-0.00079238	0.29652762
XFPK2	ALD	-0.015308	0.07151099999999999
XFPK2	TKT1	0.055637	0.186093
XFPK2	TKT2	0.20633	0.2039234
XFPK2	FBPase	-0.013278	0.146702
XFPK2	FBA	0.019377	0.296953
XFPK2	SBPase	0.038342	0.7472219999999999
XFPK2	RPI	0.15563	0.16333999999999999
XFPK2	RPE	-0.037577	0.12679
XFPK2	PRK	0.17941	0.6554099999999999
XFPK2	PGM	0.054923	0.29528299999999996
XFPK2	ENO	0.005384	0.044091
XFPK2	PYK	0.0040252	0.1060052
XFPK2	PDH	-0.058833	0.099263
XFPK2	XFPK1	-0.27309	0.28186000000000005
XFPK2	XFPK2	0.98529	0.015009999999999968
XFPK2	PTA	0.26218	0.2591699
XFPK2	ATPSyn	-0.56946	0.5338999999999999
XFPK2	NADPase	-0.26435	0.83553
XFPK2	PNT	-0.0021649	0.0050081
XFPK2	PGI	0.060478	0.132662
XFPK2	ZWF	2.4588e-05	0.002916288
XFPK2	DEVB	6.4003e-06	0.0011937003000000001
XFPK2	GND	3.9686e-07	0.00025763314000000004
XFPK2	CS	0.0563	0.13705
XFPK2	ACO	0.017837	0.07023499999999999
XFPK2	ICD	0.0030655	0.017577500000000003
XFPK2	MDH	0.0017651	0.0325631
XFPK2	PPK	0.0083895	0.024806500000000002
XFPK2	ME	-0.0091986	0.06632539999999999
XFPK2	PGP	-2.0318e-19	3.0482318e-16
XFPK2	GLCO	-3.2618e-21	1.439567382e-16
XFPK2	RuBisO	0.1193	0.22738
XFPK2	FUMC	-0.049005	0.07386499999999999
XFPK2	TAL	-0.43817	0.426274
XFPK2	Sink_R5P	0.16174	0.33311
XFPK2	Sink_E4P	0.029783	0.074447
XFPK2	Sink_PYR	0.10098	0.13254
XFPK2	Sink_P3G	0.18437	1.00543
XFPK2	Sink_O2G	0.00036019	0.00485471
XFPK2	Sink_G6P	0.2235	0.40359
XFPK2	Sink_GLX	-4.8985e-21	1.384651015e-16
XFPK2	Sink_H2O2	-1.0569e-21	1.523310569e-16
XFPK2	Sink_OAA	0.22887	0.44548999999999994
XFPK2	Sink_ACCOA	0.0093441	0.1872941
XFPK2	Supply_COA	0.094296	0.144743
XFPK2	Supply_P_i	-0.039486	2.808786
XFPK2	Supply_FUM	-0.033403	0.055381
PTA	RuBisC	-0.17577	0.27715
PTA	PGK	-0.0013677	0.011361300000000001
PTA	GAPD	-0.0014727	0.0115403
PTA	TPI	0.14945	0.1514389
PTA	ALD	-0.0022503	0.041827699999999995
PTA	TKT1	-0.015307	0.086745
PTA	TKT2	-0.091864	0.09145635
PTA	FBPase	0.067277	0.078123
PTA	FBA	0.12902	0.14297
PTA	SBPase	0.3586	0.38145399999999996
PTA	RPI	-0.046696	0.075984
PTA	RPE	-0.013294	0.051701
PTA	PRK	-0.28994	0.32987
PTA	PGM	0.087313	0.17019099999999998
PTA	ENO	0.010602	0.025363
PTA	PYK	-0.050802	0.064878
PTA	PDH	-0.12276	0.093929
PTA	XFPK1	0.4733	0.22380000000000005
PTA	XFPK2	0.024823	0.011824000000000001
PTA	PTA	0.236	0.18717499999999998
PTA	ATPSyn	-0.52102	0.36993000000000004
PTA	NADPase	0.033388	0.507922
PTA	PNT	-0.002388	0.0040085
PTA	PGI	-0.022512	0.061713000000000004
PTA	ZWF	0.000168	0.0014589
PTA	DEVB	4.8715e-05	0.0005845350000000001
PTA	GND	4.9985e-06	0.00012486150000000002
PTA	CS	-0.0018885	0.08139249999999999
PTA	ACO	0.048188	0.047405260000000005
PTA	ICD	0.010687	0.01136591
PTA	MDH	-0.011433	0.020016
PTA	PPK	-0.00030753	0.013232530000000001
PTA	ME	-0.038326	0.0449547
PTA	PGP	-2.3305e-20	1.6116330499999999e-16
PTA	GLCO	3.4612e-21	7.51174612e-17
PTA	RuBisO	0.035421	0.126389
PTA	FUMC	-0.027019	0.050313
PTA	TAL	0.20628	0.2079914
PTA	Sink_R5P	-0.0762	0.170328
PTA	Sink_E4P	-0.018907	0.038999
PTA	Sink_PYR	0.10525	0.10451429999999999
PTA	Sink_P3G	-0.2206	0.54181
PTA	Sink_O2G	0.0023405	0.0029656999999999995
PTA	Sink_G6P	-0.08689	0.19635999999999998
PTA	Sink_GLX	6.2404e-22	6.944037596000001e-17
PTA	Sink_H2O2	4.8031e-22	7.704351969e-17
PTA	Sink_OAA	0.043906	0.251336
PTA	Sink_ACCOA	0.062714	0.151856
PTA	Supply_COA	0.11744	0.127693
PTA	Supply_P_i	0.68518	1.55002
PTA	Supply_FUM	-0.017644	0.038187
ATPSyn	RuBisC	-0.030038	0.051128999999999994
ATPSyn	PGK	0.0019517	0.0021686
ATPSyn	GAPD	0.0020249	0.0021958
ATPSyn	TPI	0.012327	0.015613
ATPSyn	ALD	-0.0059493	0.00610022
ATPSyn	TKT1	0.0099763	0.0098607
ATPSyn	TKT2	-0.0031597	0.0100062
ATPSyn	FBPase	0.014482	0.0107181
ATPSyn	FBA	0.02015	0.018838
ATPSyn	SBPase	0.054258	0.0492196
ATPSyn	RPI	0.00083096	0.010358039999999999
ATPSyn	RPE	0.0022248	0.0047593
ATPSyn	PRK	0.021339	0.048263
ATPSyn	PGM	0.035697	0.029693000000000004
ATPSyn	ENO	0.0049706	0.004823310000000001
ATPSyn	PYK	0.012179	0.007788300000000001
ATPSyn	PDH	0.00081641	0.00587149
ATPSyn	XFPK1	0.0064309	0.007024219999999999
ATPSyn	XFPK2	0.00028202	0.00038316
ATPSyn	PTA	0.0021394	0.0031122000000000003
ATPSyn	ATPSyn	0.0026739	0.0118426
ATPSyn	NADPase	0.098181	0.1062733
ATPSyn	PNT	-0.00023998	0.00045030000000000005
ATPSyn	PGI	-0.0083396	0.008311844
ATPSyn	ZWF	0.00056724	0.00037545
ATPSyn	DEVB	0.00023652	0.00020387699999999999
ATPSyn	GND	4.6382e-05	4.5283899999999995e-05
ATPSyn	CS	6.6394e-05	0.008630394
ATPSyn	ACO	0.010286	0.008308
ATPSyn	ICD	0.0025383	0.0023714000000000005
ATPSyn	MDH	0.0039275	0.0031458799999999993
ATPSyn	PPK	0.0025427	0.002459432
ATPSyn	ME	0.0052021	0.00578575
ATPSyn	PGP	3.8603e-20	5.7923603e-17
ATPSyn	GLCO	4.2617e-21	3.10577383e-17
ATPSyn	RuBisO	0.05315	0.018032999999999993
ATPSyn	FUMC	-0.0074831	0.007405005
ATPSyn	TAL	0.013905	0.025526
ATPSyn	Sink_R5P	-0.036227	0.02474
ATPSyn	Sink_E4P	-0.01057	0.00604
ATPSyn	Sink_PYR	0.013532	0.011835
ATPSyn	Sink_P3G	-0.17701	0.091322
ATPSyn	Sink_O2G	0.0006442	0.0006423307
ATPSyn	Sink_G6P	-0.027627	0.025602299999999998
ATPSyn	Sink_GLX	2.6582e-22	3.092126582e-17
ATPSyn	Sink_H2O2	-5.5132e-23	3.3632944868e-17
ATPSyn	Sink_OAA	0.075498	0.039372000000000004
ATPSyn	Sink_ACCOA	0.0059826	0.0093664
ATPSyn	Supply_COA	0.0045561	0.005016699999999999
ATPSyn	Supply_P_i	0.5897	0.25327
ATPSyn	Supply_FUM	-0.0054274	0.005811600000000001
NADPase	RuBisC	-0.023489	0.049718
NADPase	PGK	0.0019062	0.00217288
NADPase	GAPD	0.0019728	0.0021987
NADPase	TPI	0.012482	0.015639
NADPase	ALD	-0.0054523	0.00585552
NADPase	TKT1	0.0094077	0.009524079999999999
NADPase	TKT2	-0.003144	0.010034000000000001
NADPase	FBPase	0.013923	0.0107391
NADPase	FBA	0.019675	0.0185787
NADPase	SBPase	0.053465	0.0490151
NADPase	RPI	0.0007908	0.0104842
NADPase	RPE	0.0021027	0.004777399999999999
NADPase	PRK	0.020435	0.049442
NADPase	PGM	0.037094	0.030887900000000003
NADPase	ENO	0.0051458	0.0049686999999999995
NADPase	PYK	0.010817	0.008301
NADPase	PDH	-0.0053391	0.00615447
NADPase	XFPK1	0.0074198	0.007381844
NADPase	XFPK2	0.00033515	0.000399368
NADPase	PTA	0.002566	0.0032508999999999997
NADPase	ATPSyn	0.00043712	0.011713119999999999
NADPase	NADPase	0.12503	0.12117
NADPase	PNT	-0.00067268	0.000646815
NADPase	PGI	-0.0082716	0.008206211
NADPase	ZWF	-7.8054e-06	0.0001992646
NADPase	DEVB	-2.024e-06	8.109399999999999e-05
NADPase	GND	-1.4401e-07	1.735201e-05
NADPase	CS	-0.0024675	0.0076514999999999994
NADPase	ACO	0.0073503	0.00667052
NADPase	ICD	0.0016958	0.001658791
NADPase	MDH	0.0042345	0.0034893999999999993
NADPase	PPK	0.0026675	0.0025862740000000004
NADPase	ME	0.0011741	0.0070042
NADPase	PGP	2.1969e-20	3.0285031e-17
NADPase	GLCO	1.6047e-21	1.76806047e-17
NADPase	RuBisO	0.047187	0.019651
NADPase	FUMC	-0.020714	0.011615799999999999
NADPase	TAL	0.01347	0.025631
NADPase	Sink_R5P	-0.03553	0.025707
NADPase	Sink_E4P	-0.010434	0.006358999999999998
NADPase	Sink_PYR	0.021714	0.0142284
NADPase	Sink_P3G	-0.18545	0.097014
NADPase	Sink_O2G	0.0004063	0.00040904740000000003
NADPase	Sink_G6P	-0.026452	0.02555631
NADPase	Sink_GLX	4.6211e-22	1.658146211e-17
NADPase	Sink_H2O2	3.875e-23	1.809303875e-17
NADPase	Sink_OAA	0.085868	0.04321
NADPase	Sink_ACCOA	0.0036539	0.0086952
NADPase	Supply_COA	0.0022828	0.005019
NADPase	Supply_P_i	0.58704	0.27085
NADPase	Supply_FUM	-0.017751	0.0122025
PNT	RuBisC	0.035739	0.08773600000000001
PNT	PGK	0.0015539	0.0035425
PNT	GAPD	0.0016429	0.0035937
PNT	TPI	-0.0087012	0.0310128
PNT	ALD	-0.0069812	0.012562799999999999
PNT	TKT1	0.017609	0.020996
PNT	TKT2	0.0055103	0.0204313
PNT	FBPase	0.0077636	0.0247974
PNT	FBA	0.0013426	0.0336654
PNT	SBPase	0.0063841	0.09047089999999999
PNT	RPI	0.0029386	0.0206034
PNT	RPE	0.0064756	0.011526400000000001
PNT	PRK	0.060362	0.086119
PNT	PGM	-0.0052517	0.0515717
PNT	ENO	-0.00041512	0.00773352
PNT	PYK	0.045571	0.031902
PNT	PDH	0.14092	0.059946999999999986
PNT	XFPK1	-0.056986	0.041256
PNT	XFPK2	-0.0031008	0.00216549
PNT	PTA	-0.021601	0.0205255
PNT	ATPSyn	0.10331	0.078316
PNT	NADPase	-0.24361	0.259425
PNT	PNT	0.0069674	0.00643843
PNT	PGI	-0.0043114	0.0162146
PNT	ZWF	-6.8579e-05	0.000374989
PNT	DEVB	-1.9468e-05	0.000152632
PNT	GND	-2.1126e-06	3.30136e-05
PNT	CS	0.011522	0.034818
PNT	ACO	0.0139	0.0180253
PNT	ICD	0.0026296	0.0044133
PNT	MDH	0.00056896	0.01389596
PNT	PPK	4.4545e-06	0.0043999545
PNT	ME	0.10031	0.06505999999999999
PNT	PGP	0.0	1.264e-15
PNT	GLCO	-1.6536e-20	5.08903464e-16
PNT	RuBisO	-0.0089407	0.0447707
PNT	FUMC	0.25595	0.11420000000000002
PNT	TAL	-0.0077815	0.048328499999999996
PNT	Sink_R5P	-0.017638	0.044381
PNT	Sink_E4P	-0.0033817	0.0104253
PNT	Sink_PYR	-0.10572	0.08947000000000001
PNT	Sink_P3G	-0.043876	0.154306
PNT	Sink_O2G	0.00047747	0.00121498
PNT	Sink_G6P	-0.018005	0.05095
PNT	Sink_GLX	-3.0093e-22	5.8550969907e-16
PNT	Sink_H2O2	0.0	6.6297e-16
PNT	Sink_OAA	-0.025853	0.099227
PNT	Sink_ACCOA	0.092062	0.067695
PNT	Supply_COA	0.035428	0.040749999999999995
PNT	Supply_P_i	0.055484	0.470276
PNT	Supply_FUM	0.24853	0.13247
PGI	RuBisC	-0.079852	0.13544
PGI	PGK	0.0051171	0.005137007000000001
PGI	GAPD	0.0052369	0.0052441605
PGI	TPI	0.05979	0.057228600000000004
PGI	ALD	0.00036906	0.014352940000000002
PGI	TKT1	-0.0041069	0.0340619
PGI	TKT2	-0.070238	0.0607611
PGI	FBPase	0.023812	0.0232718
PGI	FBA	0.041971	0.044731
PGI	SBPase	0.11962	0.118981
PGI	RPI	-0.008417	0.038251
PGI	RPE	-0.041703	0.036731
PGI	PRK	-0.27548	0.21794999999999998
PGI	PGM	0.023664	0.077276
PGI	ENO	0.0029164	0.011036899999999999
PGI	PYK	-0.018551	0.019538240000000002
PGI	PDH	-0.0072401	0.010980900000000002
PGI	XFPK1	-0.014338	0.015210000000000001
PGI	XFPK2	-0.00076578	0.00087291
PGI	PTA	-0.0051372	0.005825800000000001
PGI	ATPSyn	0.0014538	0.024814199999999998
PGI	NADPase	0.19299	0.221975
PGI	PNT	3.0611e-05	0.0007831089999999999
PGI	PGI	0.078698	0.066029
PGI	ZWF	0.012479	0.006752000000000001
PGI	DEVB	0.0054008	0.0042763
PGI	GND	0.0010204	0.00097695
PGI	CS	-0.018238	0.01774015
PGI	ACO	0.0033479	0.0116091
PGI	ICD	0.00062292	0.00285032
PGI	MDH	-0.0052558	0.005841229999999999
