Target	Effector	Median_FCC	MAD
RPE	GLCO	-4.9384e-21	1.482149384e-16
RPE	RuBisO	0.043773	0.019316999999999994
RPE	FUMC	-0.0051423	0.0067804
RPE	TAL	0.0036072	0.0277628
RPE	Sink_R5P	-0.028847	0.02581
RPE	Sink_E4P	-0.0099756	0.0061993
RPE	Sink_PYR	0.0050215	0.0090753
RPE	Sink_P3G	-0.1651	0.092886
RPE	Sink_O2G	0.00012606	0.000125993948
RPE	Sink_G6P	-0.047318	0.034002
RPE	Sink_GLX	0.0	1.5889e-16
RPE	Sink_H2O2	-9.5345e-22	1.7965095345e-16
RPE	Sink_OAA	0.075928	0.040465999999999995
RPE	Sink_ACCOA	-0.0014744	0.0049726
RPE	Supply_COA	0.0012976	0.0035326999999999997
RPE	Supply_P_i	0.53071	0.26565
RPE	Supply_FUM	-0.0034911	0.005161799999999999
PRK	RuBisC	-0.0066616	0.05679039999999999
PRK	PGK	0.0016307	0.00223324
PRK	GAPD	0.0017044	0.00226156
PRK	TPI	0.0090767	0.0165873
PRK	ALD	-0.0072417	0.007212401
PRK	TKT1	0.01246	0.0119342
PRK	TKT2	-0.00074715	0.01146385
PRK	FBPase	0.015473	0.0130372
PRK	FBA	0.019811	0.019696579999999998
PRK	SBPase	0.054292	0.05387359
PRK	RPI	0.0046788	0.0118622
PRK	RPE	0.0051979	0.00587732
PRK	PRK	0.052237	0.050321199999999996
PRK	PGM	0.037728	0.03379700000000001
PRK	ENO	0.0051252	0.005188094
PRK	PYK	0.016865	0.008649200000000001
PRK	PDH	0.0059991	0.0046826
PRK	XFPK1	0.0063735	0.006420481
PRK	XFPK2	0.00026669	0.00034712
PRK	PTA	0.0021873	0.0026469
PRK	ATPSyn	0.0056118	0.012914
PRK	NADPase	0.081663	0.10189
PRK	PNT	-7.9751e-05	0.00045180100000000005
PRK	PGI	-0.014872	0.0125166
PRK	ZWF	0.00052652	0.00038287000000000005
PRK	DEVB	0.00021338	0.000190495
PRK	GND	4.1654e-05	4.101625e-05
PRK	CS	0.0065757	0.0048436
PRK	ACO	0.0026552	0.00242898
PRK	ICD	0.00057507	0.00055438
PRK	MDH	0.0053546	0.0037229000000000003
PRK	PPK	0.0036917	0.00317739
PRK	ME	0.0083086	0.006836400000000001
PRK	PGP	-1.6737e-20	1.3761673700000002e-16
PRK	GLCO	8.976e-21	5.771502399999999e-17
PRK	RuBisO	0.044693	0.0194
PRK	FUMC	-0.0056442	0.0068034
PRK	TAL	0.0072636	0.028586600000000004
PRK	Sink_R5P	-0.046927	0.026435000000000004
PRK	Sink_E4P	-0.011879	0.0063068
PRK	Sink_PYR	0.0062372	0.0090728
PRK	Sink_P3G	-0.16418	0.09400099999999999
PRK	Sink_O2G	0.00014245	0.00014226119999999999
PRK	Sink_G6P	-0.046539	0.033954
PRK	Sink_GLX	0.0	6.0423e-17
PRK	Sink_H2O2	5.4674e-22	6.603754674e-17
PRK	Sink_OAA	0.077615	0.040804999999999994
PRK	Sink_ACCOA	-0.0012266	0.005158899999999999
PRK	Supply_COA	0.0025594	0.0037979
PRK	Supply_P_i	0.53256	0.26871999999999996
PRK	Supply_FUM	-0.003907	0.0051915
PGM	RuBisC	0.28829	0.255642
PGM	PGK	0.00030504	0.005695840000000001
PGM	GAPD	0.00034305	0.00580325
PGM	TPI	-0.016135	0.040695999999999996
PGM	ALD	-0.0090176	0.0167134
PGM	TKT1	0.019744	0.03192299999999999
PGM	TKT2	0.02265	0.030834999999999998
PGM	FBPase	0.0048329	0.0325091
PGM	FBA	0.00030123	0.04612223
PGM	SBPase	7.5309e-05	0.122254691
PGM	RPI	0.032201	0.036629
PGM	RPE	0.020286	0.020138919999999998
PGM	PRK	0.25303	0.15642799999999998
PGM	PGM	0.024449	0.092282
PGM	ENO	0.0022421	0.0137449
PGM	PYK	0.048857	0.028041999999999997
PGM	PDH	0.022872	0.01585
PGM	XFPK1	-0.026663	0.0234814
PGM	XFPK2	-0.0015271	0.00125787
PGM	PTA	-0.0096551	0.010207899999999999
PGM	ATPSyn	0.069147	0.05440299999999999
PGM	NADPase	0.02245	0.23564
PGM	PNT	-7.7266e-05	0.001318666
PGM	PGI	-0.031965	0.0322147
PGM	ZWF	1.7234e-05	0.0007521860000000001
PGM	DEVB	4.5583e-06	0.0003032617
PGM	GND	3.1188e-07	6.443888e-05
PGM	CS	0.010464	0.01140216
PGM	ACO	0.0033898	0.00478
PGM	ICD	0.00069054	0.00109566
PGM	MDH	0.014983	0.0117316
PGM	PPK	0.0081849	0.00794492
PGM	ME	0.022086	0.020425600000000002
PGM	PGP	-1.9222e-19	1.6761778e-16
PGM	GLCO	-7.552e-21	7.3544448e-17
PGM	RuBisO	-0.1146	0.053459999999999994
PGM	FUMC	-0.014482	0.0190946
PGM	TAL	-0.046181	0.071409
PGM	Sink_R5P	-0.088159	0.08140099999999999
PGM	Sink_E4P	-0.013026	0.0181195
PGM	Sink_PYR	0.0071114	0.0265774
PGM	Sink_P3G	-0.10021	0.24756
PGM	Sink_O2G	0.00012844	0.00029856
PGM	Sink_G6P	-0.1151	0.10659
PGM	Sink_GLX	3.8563e-21	7.53061437e-17
PGM	Sink_H2O2	1.8485e-22	8.247318485e-17
PGM	Sink_OAA	0.20583	0.129564
PGM	Sink_ACCOA	-0.0060032	0.016186199999999998
PGM	Supply_COA	-0.0035287	0.0126071
PGM	Supply_P_i	-0.20241	0.7128
PGM	Supply_FUM	-0.0096831	0.0144431
ENO	RuBisC	0.28829	0.255642
ENO	PGK	0.00030504	0.005695840000000001
ENO	GAPD	0.00034305	0.00580325
ENO	TPI	-0.016135	0.040695999999999996
ENO	ALD	-0.0090176	0.0167134
ENO	TKT1	0.019744	0.03192299999999999
ENO	TKT2	0.02265	0.030834999999999998
ENO	FBPase	0.0048329	0.0325091
ENO	FBA	0.00030123	0.04612223
ENO	SBPase	7.5309e-05	0.122254691
ENO	RPI	0.032201	0.036629
ENO	RPE	0.020286	0.020138919999999998
ENO	PRK	0.25303	0.15642799999999998
ENO	PGM	0.024449	0.092282
ENO	ENO	0.0022421	0.0137449
ENO	PYK	0.048857	0.028041999999999997
ENO	PDH	0.022872	0.01585
ENO	XFPK1	-0.026663	0.0234814
ENO	XFPK2	-0.0015271	0.00125787
ENO	PTA	-0.0096551	0.010207899999999999
ENO	ATPSyn	0.069147	0.05440299999999999
ENO	NADPase	0.02245	0.23564
ENO	PNT	-7.7266e-05	0.001318666
ENO	PGI	-0.031965	0.0322147
ENO	ZWF	1.7234e-05	0.0007521860000000001
ENO	DEVB	4.5583e-06	0.0003032617
ENO	GND	3.1188e-07	6.443888e-05
ENO	CS	0.010464	0.01140216
ENO	ACO	0.0033898	0.00478
ENO	ICD	0.00069054	0.00109566
ENO	MDH	0.014983	0.0117316
ENO	PPK	0.0081849	0.00794492
ENO	ME	0.022086	0.020425600000000002
ENO	PGP	7.9884e-19	9.3742884e-16
ENO	GLCO	-1.743e-20	3.8053256999999997e-16
ENO	RuBisO	-0.1146	0.053459999999999994
ENO	FUMC	-0.014482	0.0190946
ENO	TAL	-0.046181	0.071409
ENO	Sink_R5P	-0.088159	0.08140099999999999
ENO	Sink_E4P	-0.013026	0.0181195
ENO	Sink_PYR	0.0071114	0.0265774
ENO	Sink_P3G	-0.10021	0.24756
ENO	Sink_O2G	0.00012844	0.00029856
ENO	Sink_G6P	-0.1151	0.10659
ENO	Sink_GLX	-1.1712e-20	4.17671712e-16
ENO	Sink_H2O2	1.7321e-21	4.693682679e-16
ENO	Sink_OAA	0.20583	0.129564
ENO	Sink_ACCOA	-0.0060032	0.016186199999999998
ENO	Supply_COA	-0.0035287	0.0126071
ENO	Supply_P_i	-0.20241	0.7128
ENO	Supply_FUM	-0.0096831	0.0144431
PYK	RuBisC	0.30733	0.49436
PYK	PGK	0.0083977	0.0214567
PYK	GAPD	0.0089094	0.0218516
PYK	TPI	-0.01468	0.18493
PYK	ALD	-0.12076	0.1194781
PYK	TKT1	0.17245	0.15933599999999998
PYK	TKT2	-0.015758	0.129968
PYK	FBPase	0.2221	0.21936999999999998
PYK	FBA	0.12798	0.222962
PYK	SBPase	0.40596	0.60464
PYK	RPI	-0.086766	0.134522
PYK	RPE	0.037004	0.06761600000000001
PYK	PRK	-0.047177	0.487517
PYK	PGM	-0.2261	0.3472
PYK	ENO	-0.027229	0.05176399999999999
PYK	PYK	0.60327	0.15458999999999995
PYK	PDH	0.038989	0.07977500000000001
PYK	XFPK1	-0.16278	0.11466999999999997
PYK	XFPK2	-0.0096607	0.006197300000000001
PYK	PTA	-0.067939	0.06029100000000001
PYK	ATPSyn	0.68433	0.50225
PYK	NADPase	0.13547	0.94829
PYK	PNT	0.0068573	0.009222000000000001
PYK	PGI	-0.064645	0.09963500000000002
PYK	ZWF	-0.00090621	0.00266861
PYK	DEVB	-0.00026917	0.00107917
PYK	GND	-3.4178e-05	0.000233442
PYK	CS	-0.043503	0.0466294
PYK	ACO	-0.014958	0.0194387
PYK	ICD	-0.0031208	0.0045546
PYK	MDH	-0.12368	0.06966800000000001
PYK	PPK	-0.050797	0.0420309
PYK	ME	-0.25287	0.16636099999999998
PYK	PGP	1.1517e-19	3.0801517e-16
PYK	GLCO	-1.716e-20	1.4934716e-16
PYK	RuBisO	-0.41419	0.26862
PYK	FUMC	0.024308	0.11094200000000001
PYK	TAL	0.12751	0.32241
PYK	Sink_R5P	-0.12735	0.26593999999999995
PYK	Sink_E4P	-0.0095729	0.0631579
PYK	Sink_PYR	0.12703	0.204378
PYK	Sink_P3G	0.22305	0.93245
PYK	Sink_O2G	-0.00060453	0.00122801
PYK	Sink_G6P	-0.22496	0.303078
PYK	Sink_GLX	-2.4068e-21	1.4531240679999999e-16
PYK	Sink_H2O2	-7.1544e-22	1.5801928456e-16
PYK	Sink_OAA	-0.85644	0.5156600000000001
PYK	Sink_ACCOA	0.082542	0.08099390000000001
PYK	Supply_COA	-0.0031235	0.062272499999999995
PYK	Supply_P_i	-1.9386	2.8820200000000002
PYK	Supply_FUM	0.013347	0.08454500000000001
PDH	RuBisC	0.17266	0.20564000000000002
PDH	PGK	0.0024403	0.0081337
PDH	GAPD	0.0025984	0.0082636
PDH	TPI	-0.030625	0.07551
PDH	ALD	-0.014543	0.03248
PDH	TKT1	0.038521	0.052663
PDH	TKT2	0.019837	0.050509000000000005
PDH	FBPase	0.010751	0.064501
PDH	FBA	-0.00040427	0.08627773
PDH	SBPase	-0.0017073	0.2349927
PDH	RPI	0.012896	0.04969200000000001
PDH	RPE	0.018538	0.0281878
PDH	PRK	0.18729	0.197493
PDH	PGM	-0.01665	0.123
PDH	ENO	-0.0014111	0.018388099999999998
PDH	PYK	0.10724	0.07513999999999998
PDH	PDH	0.32236	0.1356
PDH	XFPK1	-0.13395	0.09752999999999998
PDH	XFPK2	-0.0072793	0.005096
PDH	PTA	-0.051044	0.0475069
PDH	ATPSyn	0.24388	0.181955
PDH	NADPase	-0.27484	0.46314999999999995
PDH	PNT	0.0075042	0.007891800000000001
PDH	PGI	-0.013751	0.041975
PDH	ZWF	-0.00011989	0.0009422100000000001
PDH	DEVB	-3.33e-05	0.00038002
PDH	GND	-3.3027e-06	8.17227e-05
PDH	CS	0.02804	0.047120999999999996
PDH	ACO	0.0079594	0.018062599999999998
PDH	ICD	0.0015601	0.0040673
PDH	MDH	0.025151	0.0235353
PDH	PPK	0.00074448	0.00957168
PDH	ME	0.094618	0.076886
PDH	PGP	-1.184e-19	1.250116e-16
PDH	GLCO	-7.9998e-21	5.67809998e-17
PDH	RuBisO	-0.064183	0.09965700000000001
PDH	FUMC	0.081014	0.0782746
PDH	TAL	-0.033733	0.11991700000000001
PDH	Sink_R5P	-0.045111	0.11061900000000001
PDH	Sink_E4P	-0.0065115	0.0254265
PDH	Sink_PYR	-0.33078	0.22193000000000002
PDH	Sink_P3G	-0.053865	0.36073500000000003
PDH	Sink_O2G	0.00021767	0.0010944000000000001
PDH	Sink_G6P	-0.055505	0.130163
PDH	Sink_GLX	0.0	5.4908e-17
PDH	Sink_H2O2	-7.3432e-22	6.036726567999999e-17
PDH	Sink_OAA	-0.1866	0.216858
PDH	Sink_ACCOA	0.18134	0.139486
PDH	Supply_COA	0.064009	0.08376100000000002
PDH	Supply_P_i	-0.12996	1.0663399999999998
PDH	Supply_FUM	0.057222	0.0594866
XFPK1	RuBisC	-0.16095	0.30015000000000003
XFPK1	PGK	-0.001006	0.012416
XFPK1	GAPD	-0.001108	0.012607
XFPK1	TPI	0.17424	0.18210880000000002
XFPK1	ALD	-0.0036382	0.0529138
XFPK1	TKT1	-0.016465	0.10705500000000001
XFPK1	TKT2	-0.12088	0.1169458
XFPK1	FBPase	0.085792	0.10046899999999999
XFPK1	FBA	0.15713	0.181244
XFPK1	SBPase	0.44433	0.488653
XFPK1	RPI	-0.061319	0.087327
XFPK1	RPE	-0.0094446	0.0604194
XFPK1	PRK	-0.30582	0.35485
XFPK1	PGM	0.097685	0.184354
XFPK1	ENO	0.01195	0.027450999999999996
XFPK1	PYK	-0.049522	0.067146
XFPK1	PDH	-0.075637	0.0689718
XFPK1	XFPK1	0.5823	0.25473999999999997
XFPK1	XFPK2	-0.022241	0.013416
XFPK1	PTA	0.22915	0.20245
XFPK1	ATPSyn	-0.54384	0.39981999999999995
XFPK1	NADPase	0.031147	0.5326329999999999
XFPK1	PNT	-0.0010226	0.0034263
XFPK1	PGI	-0.042596	0.076697
XFPK1	ZWF	0.00020493	0.0017321300000000001
XFPK1	DEVB	5.9156e-05	0.000695944
XFPK1	GND	6.0787e-06	0.00014926129999999997
XFPK1	CS	0.018614	0.040330000000000005
XFPK1	ACO	0.0055236	0.0161326
XFPK1	ICD	0.0010759	0.0037732
XFPK1	MDH	-0.012077	0.0208353
XFPK1	PPK	-0.00021316	0.01341584
XFPK1	ME	-0.031193	0.042825
XFPK1	PGP	-4.1833e-20	2.77148167e-16
XFPK1	GLCO	-6.893e-21	1.20986893e-16
XFPK1	RuBisO	0.017379	0.145501
XFPK1	FUMC	-0.010082	0.049776
XFPK1	TAL	0.26714	0.258923
XFPK1	Sink_R5P	-0.12254	0.2041
XFPK1	Sink_E4P	-0.027529	0.046087
XFPK1	Sink_PYR	0.046512	0.084898
XFPK1	Sink_P3G	-0.29232	0.62221
XFPK1	Sink_O2G	0.00014441	0.00102009
XFPK1	Sink_G6P	-0.15056	0.240399
XFPK1	Sink_GLX	4.0922e-21	1.206240922e-16
XFPK1	Sink_H2O2	-1.9732e-22	1.3157019732e-16
XFPK1	Sink_OAA	-0.011465	0.289225
XFPK1	Sink_ACCOA	0.0073718	0.0928668
XFPK1	Supply_COA	0.071857	0.09492500000000001
XFPK1	Supply_P_i	0.76788	1.75614
XFPK1	Supply_FUM	-0.0057145	0.0374805
XFPK2	RuBisC	-0.024733	0.489117
XFPK2	PGK	-0.0085964	0.0193036
XFPK2	GAPD	-0.0090024	0.0195466
XFPK2	TPI	-0.0013347	0.31691529999999996
XFPK2	ALD	-0.014355	0.082706
XFPK2	TKT1	0.056443	0.19718700000000003
XFPK2	TKT2	0.20434	0.2056872
XFPK2	FBPase	-0.015089	0.172831
XFPK2	FBA	0.018339	0.333159
XFPK2	SBPase	0.035124	0.8474959999999999
XFPK2	RPI	0.15517	0.16380999999999998
XFPK2	RPE	-0.037968	0.125872
XFPK2	PRK	0.16654	0.62105
XFPK2	PGM	0.05445	0.2873
XFPK2	ENO	0.0053668	0.0428832
XFPK2	PYK	0.0016183	0.10073130000000001
XFPK2	PDH	-0.051526	0.073474
XFPK2	XFPK1	-0.25646	0.27427
XFPK2	XFPK2	0.98612	0.014579999999999926
XFPK2	PTA	0.26494	0.25601
XFPK2	ATPSyn	-0.55958	0.521562
XFPK2	NADPase	-0.25773	0.80739
XFPK2	PNT	-0.0021721	0.0044134
XFPK2	PGI	0.059057	0.143533
XFPK2	ZWF	2.5932e-05	0.0030236679999999998
XFPK2	DEVB	6.7404e-06	0.0012352404
XFPK2	GND	4.2053e-07	0.00026740947
XFPK2	CS	0.045208	0.05955200000000001
XFPK2	ACO	0.014997	0.0231726
XFPK2	ICD	0.0031407	0.0054412
XFPK2	MDH	0.0012993	0.031515699999999994
XFPK2	PPK	0.0079953	0.0224207
XFPK2	ME	-0.0098804	0.060249399999999995
XFPK2	PGP	1.2886e-19	3.0783886000000005e-16
XFPK2	GLCO	-1.2781e-21	1.439887219e-16
XFPK2	RuBisO	0.12778	0.24180000000000001
XFPK2	FUMC	-0.051313	0.074687
XFPK2	TAL	-0.43374	0.438429
XFPK2	Sink_R5P	0.15811	0.35148
XFPK2	Sink_E4P	0.029052	0.07760800000000001
XFPK2	Sink_PYR	0.098601	0.12061999999999999
XFPK2	Sink_P3G	0.17642	1.02298
XFPK2	Sink_O2G	0.00055521	0.0014563900000000001
XFPK2	Sink_G6P	0.21908	0.43354000000000004
XFPK2	Sink_GLX	-1.8571e-21	1.388418571e-16
XFPK2	Sink_H2O2	-3.9888e-23	1.52380039888e-16
XFPK2	Sink_OAA	0.25214	0.48424
XFPK2	Sink_ACCOA	0.0015616	0.1126416
XFPK2	Supply_COA	0.084627	0.121014
XFPK2	Supply_P_i	-0.024027	2.8400730000000003
XFPK2	Supply_FUM	-0.034939	0.055472999999999995
PTA	RuBisC	-0.15249	0.27244
PTA	PGK	-0.0013422	0.0114632
PTA	GAPD	-0.0014553	0.011639700000000001
PTA	TPI	0.1585	0.1625652
PTA	ALD	-0.0039322	0.048202800000000004
PTA	TKT1	-0.012788	0.094576
PTA	TKT2	-0.095903	0.095856233
PTA	FBPase	0.076706	0.09115
PTA	FBA	0.14428	0.16169699999999998
PTA	SBPase	0.40555	0.43742200000000003
PTA	RPI	-0.046302	0.077631
PTA	RPE	-0.011216	0.053691
PTA	PRK	-0.26917	0.318649
PTA	PGM	0.093744	0.169343
PTA	ENO	0.011573	0.025203000000000003
PTA	PYK	-0.047402	0.062919
PTA	PDH	-0.080988	0.06903199999999998
PTA	XFPK1	0.51408	0.23536999999999997
PTA	XFPK2	0.026833	0.012395
PTA	PTA	0.25458	0.19448799999999997
PTA	ATPSyn	-0.54566	0.384
PTA	NADPase	0.019376	0.493084
PTA	PNT	-0.0012439	0.0033355
PTA	PGI	-0.033185	0.068305
PTA	ZWF	0.00018144	0.00155004
PTA	DEVB	5.2801e-05	0.000622481
PTA	GND	5.5143e-06	0.00013318570000000001
PTA	CS	0.022502	0.037878999999999996
PTA	ACO	0.0070108	0.015220399999999999
PTA	ICD	0.0014099	0.0035637
PTA	MDH	-0.011444	0.019495000000000002
PTA	PPK	3.6779e-05	0.012259220999999999
PTA	ME	-0.031426	0.040912500000000004
PTA	PGP	-9.1088e-20	1.72191088e-16
PTA	GLCO	9.5196e-21	7.81375196e-17
PTA	RuBisO	0.022283	0.133543
PTA	FUMC	-0.013113	0.046797
PTA	TAL	0.21575	0.2207943
PTA	Sink_R5P	-0.10003	0.18314
PTA	Sink_E4P	-0.022982	0.041518
PTA	Sink_PYR	0.055663	0.081839
PTA	Sink_P3G	-0.25136	0.5635000000000001
PTA	Sink_O2G	0.00021883	0.0009680699999999999
PTA	Sink_G6P	-0.12086	0.214814
PTA	Sink_GLX	1.625e-22	7.267816249999999e-17
PTA	Sink_H2O2	7.1574e-22	8.036528426e-17
PTA	Sink_OAA	0.0021709	0.26430089999999995
PTA	Sink_ACCOA	0.0083613	0.0993673
PTA	Supply_COA	0.0927	0.105412
PTA	Supply_P_i	0.69476	1.59857
PTA	Supply_FUM	-0.0078287	0.0353053
ATPSyn	RuBisC	-0.024957	0.051215
ATPSyn	PGK	0.0019316	0.00225902
ATPSyn	GAPD	0.0020104	0.0022887000000000003
ATPSyn	TPI	0.013924	0.0176897
ATPSyn	ALD	-0.0068836	0.0071784
ATPSyn	TKT1	0.011092	0.0110864136
ATPSyn	TKT2	-0.0036946	0.0112461
ATPSyn	FBPase	0.016869	0.012999199999999999
ATPSyn	FBA	0.023553	0.0221609
ATPSyn	SBPase	0.064372	0.059229199999999996
ATPSyn	RPI	0.00099213	0.011069869999999999
ATPSyn	RPE	0.0028646	0.0052166
ATPSyn	PRK	0.02562	0.04909899999999999
ATPSyn	PGM	0.039124	0.0310049
ATPSyn	ENO	0.0055199	0.00520913
ATPSyn	PYK	0.013258	0.007790999999999998
ATPSyn	PDH	0.0042767	0.004011089999999999
ATPSyn	XFPK1	0.010209	0.0078847
ATPSyn	XFPK2	0.00047002	0.0004093
ATPSyn	PTA	0.0040586	0.00382864
ATPSyn	ATPSyn	8.6566e-05	0.011654434
ATPSyn	NADPase	0.093275	0.104661
ATPSyn	PNT	-6.497e-05	0.00038855
ATPSyn	PGI	-0.011075	0.01020506
ATPSyn	ZWF	0.00057295	0.00039358000000000004
ATPSyn	DEVB	0.00023593	0.000206231
ATPSyn	GND	4.6275e-05	4.534043e-05
ATPSyn	CS	0.0059323	0.0044206
ATPSyn	ACO	0.0023907	0.00220739
ATPSyn	ICD	0.00051442	0.000499709
ATPSyn	MDH	0.0040872	0.0031658
ATPSyn	PPK	0.0029364	0.00263826
ATPSyn	ME	0.0065014	0.0056744
ATPSyn	PGP	-2.8304e-20	5.9280304e-17
ATPSyn	GLCO	1.0042e-21	3.14209958e-17
ATPSyn	RuBisO	0.049542	0.018669
ATPSyn	FUMC	-0.0043316	0.0062854
ATPSyn	TAL	0.015939	0.029051000000000004
ATPSyn	Sink_R5P	-0.041681	0.026774
ATPSyn	Sink_E4P	-0.011613	0.006489
ATPSyn	Sink_PYR	0.0055712	0.0080418
ATPSyn	Sink_P3G	-0.1875	0.097197
ATPSyn	Sink_O2G	0.00012542	0.000125358304
ATPSyn	Sink_G6P	-0.035099	0.029133
ATPSyn	Sink_GLX	1.6381e-21	3.11966381e-17
ATPSyn	Sink_H2O2	1.3821e-22	3.3919861789999996e-17
ATPSyn	Sink_OAA	0.063079	0.03767100000000001
ATPSyn	Sink_ACCOA	-0.00074291	0.004994810000000001
ATPSyn	Supply_COA	0.0034475	0.00405061
ATPSyn	Supply_P_i	0.6001	0.2699
ATPSyn	Supply_FUM	-0.0029063	0.0048039
NADPase	RuBisC	-0.018806	0.049611
NADPase	PGK	0.0018856	0.0022556
NADPase	GAPD	0.001958	0.00228521
NADPase	TPI	0.01398	0.017625000000000002
NADPase	ALD	-0.0063378	0.00688769
NADPase	TKT1	0.010447	0.01071706
NADPase	TKT2	-0.0036605	0.0112003
NADPase	FBPase	0.016212	0.012878999999999998
NADPase	FBA	0.022886	0.0217346
NADPase	SBPase	0.063093	0.058561699999999994
NADPase	RPI	0.00092562	0.01110438
NADPase	RPE	0.0027027	0.005190799999999999
NADPase	PRK	0.024486	0.04992799999999999
NADPase	PGM	0.040471	0.0320791
NADPase	ENO	0.0056939	0.00533591
NADPase	PYK	0.011735	0.008206
NADPase	PDH	-0.0019041	0.0039311
NADPase	XFPK1	0.011196	0.0083242
NADPase	XFPK2	0.00052214	0.00042975
NADPase	PTA	0.0044881	0.00414567
NADPase	ATPSyn	-0.0014647	0.0112651
NADPase	NADPase	0.12051	0.1188642
NADPase	PNT	-0.00046518	0.0004694621
NADPase	PGI	-0.010887	0.010031030000000002
NADPase	ZWF	-2.2593e-06	0.0002181393
NADPase	DEVB	-5.8771e-07	8.835229e-05
NADPase	GND	-3.5893e-08	1.8887893e-05
NADPase	CS	0.0021343	0.00272123
NADPase	ACO	0.0007129	0.0011122999999999999
NADPase	ICD	0.0001471	0.00026026
NADPase	MDH	0.0043488	0.0034488599999999998
NADPase	PPK	0.003072	0.00276462
NADPase	ME	0.0019753	0.0063376
NADPase	PGP	-4.2828e-21	3.11127172e-17
NADPase	GLCO	2.2784e-22	1.7934227840000002e-17
NADPase	RuBisO	0.043519	0.020079
NADPase	FUMC	-0.017539	0.0100178
NADPase	TAL	0.015382	0.028968
NADPase	Sink_R5P	-0.04086	0.02771
NADPase	Sink_E4P	-0.01145	0.0067932
NADPase	Sink_PYR	0.014177	0.0098706
NADPase	Sink_P3G	-0.19569	0.10257000000000002
NADPase	Sink_O2G	2.6366e-05	7.0565e-05
NADPase	Sink_G6P	-0.033657	0.0290585
NADPase	Sink_GLX	2.1592e-22	1.674178408e-17
NADPase	Sink_H2O2	0.0	1.8259e-17
NADPase	Sink_OAA	0.073479	0.040883
NADPase	Sink_ACCOA	-0.0020386	0.004144999999999999
NADPase	Supply_COA	0.001171	0.0036448
NADPase	Supply_P_i	0.59623	0.28634000000000004
NADPase	Supply_FUM	-0.015018	0.010579999999999999
PNT	RuBisC	0.042613	0.09069700000000001
PNT	PGK	0.0015526	0.0036669
PNT	GAPD	0.0016408	0.003725
PNT	TPI	-0.0080342	0.0338052
PNT	ALD	-0.0072069	0.014444100000000001
PNT	TKT1	0.018378	0.022895
PNT	TKT2	0.0052136	0.0223546
PNT	FBPase	0.0084604	0.029154600000000003
PNT	FBA	0.0022525	0.038921500000000005
PNT	SBPase	0.0095655	0.10623450000000001
PNT	RPI	0.0031868	0.0216002
PNT	RPE	0.0070492	0.012074600000000001
PNT	PRK	0.064777	0.08669299999999999
PNT	PGM	-0.0033429	0.0534239
PNT	ENO	-0.00024001	0.00799921
PNT	PYK	0.047597	0.033614
PNT	PDH	0.14428	0.060097
PNT	XFPK1	-0.052326	0.041356
PNT	XFPK2	-0.0028746	0.0021597
PNT	PTA	-0.019042	0.01847003
PNT	ATPSyn	0.10041	0.077281
PNT	NADPase	-0.24401	0.263862
PNT	PNT	0.0071137	0.00658982
PNT	PGI	-0.0056542	0.0181508
PNT	ZWF	-6.3615e-05	0.000405485
PNT	DEVB	-1.7866e-05	0.00016442600000000001
PNT	GND	-1.8774e-06	3.54884e-05
PNT	CS	0.015994	0.021468
PNT	ACO	0.0048008	0.008152
PNT	ICD	0.00096781	0.00182819
PNT	MDH	0.00080354	0.01420246
PNT	PPK	9.9861e-05	0.004278839
PNT	ME	0.10214	0.06652999999999999
PNT	PGP	-1.9366e-19	1.30540634e-15
PNT	GLCO	-5.8611e-20	5.083313889999999e-16
PNT	RuBisO	-0.011291	0.047805
PNT	FUMC	0.25971	0.11628
PNT	TAL	-0.0070281	0.0535089
PNT	Sink_R5P	-0.021248	0.048532
PNT	Sink_E4P	-0.0040076	0.0113054
PNT	Sink_PYR	-0.11587	0.09720000000000001
PNT	Sink_P3G	-0.050152	0.163972
PNT	Sink_O2G	0.00015724	0.0004912499999999999
PNT	Sink_G6P	-0.022606	0.056528999999999996
PNT	Sink_GLX	-1.4644e-21	5.861114644e-16
PNT	Sink_H2O2	1.0997e-22	6.6259010997e-16
PNT	Sink_OAA	-0.034996	0.106019
PNT	Sink_ACCOA	0.077224	0.061338000000000004
PNT	Supply_COA	0.030438	0.036588
PNT	Supply_P_i	0.060417	0.495097
PNT	Supply_FUM	0.2512	0.13413000000000003
PGI	RuBisC	-0.070153	0.131967
PGI	PGK	0.0051218	0.0051181214
PGI	GAPD	0.0052413	0.005223844
PGI	TPI	0.06347	0.06071
PGI	ALD	-2.1436e-05	0.016446564
PGI	TKT1	-0.0031919	0.0361001
PGI	TKT2	-0.072595	0.0628549
PGI	FBPase	0.028138	0.02752077
PGI	FBA	0.048299	0.0506246
PGI	SBPase	0.13771	0.1362915
PGI	RPI	-0.0083298	0.0387988
PGI	RPE	-0.04026	0.035767
PGI	PRK	-0.26849	0.212484
PGI	PGM	0.025752	0.07492
PGI	ENO	0.0032163	0.0106523
PGI	PYK	-0.01654	0.017812
PGI	PDH	-0.0014229	0.0062684
PGI	XFPK1	-0.0090282	0.011559799999999999
PGI	XFPK2	-0.00050298	0.00068493
PGI	PTA	-0.0032119	0.0045447000000000005
PGI	ATPSyn	-2.9137e-05	0.020180136999999997
PGI	NADPase	0.18597	0.21335
PGI	PNT	0.00019869	0.0005581799999999999
PGI	PGI	0.072829	0.062657
